"adshex","class","duration1","duration2","duration3","duration4","duration5","boxes1","boxes2","boxes3","boxes4","boxes5","speed1","speed2","speed3","speed4","speed5","altitude1","altitude2","altitude3","altitude4","altitude5","steer1","steer2","steer3","steer4","steer5","steer6","steer7","steer8","flights","squawk_1","observations","type","type2"
"A3F59E","other",0,0.105263157894737,0,0.263157894736842,0.631578947368421,0,0,0,0.157894736842105,0.842105263157895,0.0238663484486874,0.136833731105807,0.20684168655529,0.200477326968974,0.431980906921241,0.0238663484486874,0.0632458233890215,0.0712012728719173,0.114956245027844,0.72673031026253,0.0202863961813842,0.035799522673031,0.206443914081146,0.439140811455847,0.0950676213206046,0.15950676213206,0.0159108989657916,0.0115354017501989,19,0,2514,"PC12",357
"A1A6FF","other",0.333333333333333,0.541666666666667,0.125,0,0,0.208333333333333,0.583333333333333,0.208333333333333,0,0,0.343112244897959,0.301020408163265,0.159438775510204,0.164540816326531,0.0318877551020408,0.0637755102040816,0.174744897959184,0.414540816326531,0.294642857142857,0.0522959183673469,0.0408163265306122,0.0165816326530612,0.255102040816327,0.318877551020408,0.130102040816327,0.161989795918367,0.014030612244898,0.0280612244897959,24,1200,784,"T210",419
"A1D311","other",0.217391304347826,0.217391304347826,0.304347826086957,0.0869565217391304,0.173913043478261,0.304347826086957,0.217391304347826,0.434782608695652,0.0434782608695652,0,0.409574468085106,0.223404255319149,0.347517730496454,0.0141843971631206,0.00531914893617021,0.23936170212766,0.531914893617021,0.228723404255319,0,0,0.0567375886524823,0.0301418439716312,0.207446808510638,0.340425531914894,0.099290780141844,0.132978723404255,0.0141843971631206,0.0567375886524823,23,0,564,"C172",89
"AD6CB0","other",0.111111111111111,0.111111111111111,0.555555555555556,0,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.444444444444444,0.222222222222222,0.102964118564743,0.187207488299532,0.419656786271451,0.241809672386895,0.0483619344773791,0.0031201248049922,0.190327613104524,0.341653666146646,0.464898595943838,0,0.0171606864274571,0.031201248049922,0.198127925117005,0.507020280811232,0.0655226209048362,0.132605304212168,0.015600624024961,0.0078003120124805,9,3311,641,"AA5",6
"A11521","other",0,0.0952380952380952,0.285714285714286,0.285714285714286,0.333333333333333,0,0.0952380952380952,0.238095238095238,0.333333333333333,0.333333333333333,0.0408759124087591,0.114598540145985,0.367883211678832,0.356934306569343,0.11970802919708,0.0218978102189781,0.142335766423358,0.173722627737226,0.363503649635037,0.298540145985401,0.0284671532846715,0.0233576642335766,0.227737226277372,0.445255474452555,0.0985401459854015,0.14014598540146,0.0124087591240876,0.00948905109489051,21,0,1370,"M20T",302
"A3A30F","other",0.133333333333333,0.333333333333333,0.2,0.2,0.133333333333333,0.133333333333333,0,0.4,0.133333333333333,0.333333333333333,0.0433996383363472,0.126582278481013,0.307414104882459,0.245931283905967,0.276672694394213,0.0126582278481013,0.0108499095840868,0.0180831826401447,0.157323688969259,0.801084990958409,0.0162748643761302,0.0307414104882459,0.197106690777577,0.506329113924051,0.0705244122965642,0.128390596745027,0.0126582278481013,0.0144665461121157,15,0,553,"BE9L",70
"A6C4FE","other",0.392857142857143,0.357142857142857,0.142857142857143,0.107142857142857,0,0.821428571428571,0.178571428571429,0,0,0,0.932950191570881,0.024904214559387,0.024904214559387,0.00191570881226054,0.0153256704980843,1,0,0,0,0,0.053639846743295,0.0344827586206897,0.149425287356322,0.421455938697318,0.0172413793103448,0.114942528735632,0.0498084291187739,0.0708812260536398,28,1200,522,"H500",255
"A3327B","other",0,0,0,0.25,0.75,0,0,0,1,0,0.0198347107438017,0.107438016528926,0.517906336088154,0.253443526170799,0.10137741046832,0.0303030303030303,0.209366391184573,0.222038567493113,0.137741046831956,0.400550964187328,0.00165289256198347,0.0104683195592286,0.206611570247934,0.535537190082645,0.120661157024793,0.117906336088154,0.00220385674931129,0.00165289256198347,4,1704,1815,"unknown",444
"A66A33","other",0.357142857142857,0.178571428571429,0.142857142857143,0.142857142857143,0.178571428571429,0.25,0.178571428571429,0.25,0.142857142857143,0.178571428571429,0.0762483130904184,0.240890688259109,0.261808367071525,0.313765182186235,0.107287449392713,0.0452091767881242,0.237516869095816,0.217948717948718,0.431174089068826,0.0681511470985155,0.0229419703103914,0.0425101214574899,0.236167341430499,0.379217273954116,0.114035087719298,0.164642375168691,0.00944669365721997,0.0107962213225371,28,0,1482,"COL4",149
"A7A06A","other",0.142857142857143,0.428571428571429,0.214285714285714,0.0714285714285714,0.142857142857143,0.0714285714285714,0.285714285714286,0.428571428571429,0.142857142857143,0.0714285714285714,0.0807061790668348,0.221941992433796,0.401008827238335,0.255989911727617,0.0403530895334174,0.239596469104666,0.368221941992434,0.0970996216897856,0.121059268600252,0.174022698612863,0.0239596469104666,0.0226986128625473,0.254728877679697,0.35687263556116,0.16141235813367,0.139974779319042,0.0100882723833544,0.0113493064312736,14,0,793,"unknown",444
"A374FB","other",0.0740740740740741,0.0740740740740741,0.111111111111111,0.333333333333333,0.407407407407407,0.0740740740740741,0.0740740740740741,0.296296296296296,0.481481481481481,0.0740740740740741,0.00678496868475992,0.107202505219207,0.614613778705637,0.268058455114823,0.00334029227557411,0.115031315240084,0.167954070981211,0.180480167014614,0.275052192066806,0.261482254697286,0.00480167014613779,0.00855949895615866,0.270146137787056,0.413674321503132,0.187995824634656,0.0920668058455115,0.00198329853862213,0.00187891440501044,27,1200,9580,"BE33",53
"AB62F1","other",0.0769230769230769,0.230769230769231,0.307692307692308,0.230769230769231,0.153846153846154,0.0769230769230769,0.192307692307692,0.615384615384615,0,0.115384615384615,0.0949046483909416,0.661948748510131,0.243146603098927,0,0,0.394666269368296,0.245828367103695,0.187574493444577,0.171930870083433,0,0.0120679380214541,0.0160905840286055,0.241805721096543,0.460667461263409,0.150625744934446,0.108462455303933,0.0016388557806913,0.00253277711561383,26,1200,6712,"P28A",324
"A1C1FF","other",0,0.0540540540540541,0.378378378378378,0.027027027027027,0.540540540540541,0,0,0.108108108108108,0.324324324324324,0.567567567567568,0.0228875274534736,0.0270488960813779,0.0461218356259392,0.123685123107155,0.780256617732054,0.0838053404230725,0.133279389665935,0.143336030516703,0.182869032481794,0.456710206912496,0.00693561437984048,0.0199976881285401,0.139405849034794,0.667437290486649,0.0888914576349555,0.0664663044734713,0.00323662004392556,0.00346780718992024,37,1200,8651,"BE20",49
"ACAE0B","other",0.214285714285714,0.0357142857142857,0.214285714285714,0.142857142857143,0.392857142857143,0.214285714285714,0.142857142857143,0.25,0.142857142857143,0.25,0.281077770973668,0.194121249234538,0.436007348438457,0.0710349050826699,0.0177587262706675,0.0367421922841396,0.0361298224127373,0.0514390691977955,0.540722596448255,0.334966319657073,0.0177587262706675,0.0244947948560931,0.142682180036742,0.606246172688304,0.0642988364972443,0.0985915492957746,0.00367421922841396,0.0159216166564605,28,0,1633,"C82S",134
"AA354D","other",0,0.133333333333333,0,0.333333333333333,0.533333333333333,0,0.0666666666666667,0.133333333333333,0.2,0.6,0.00666963094708759,0.0678079146287239,0.199866607381058,0.422632281013784,0.303023566029346,0.153623832814584,0.127389951089373,0.132503334815474,0.225433526011561,0.361049355269008,0.00800355713650511,0.0264562027567808,0.128279235215651,0.69364161849711,0.0844819919964429,0.0460204535349044,0.00355713650511338,0.00311249444197421,15,6015,4498,"unknown",444
"AA01D5","other",0,0,0.181818181818182,0.272727272727273,0.545454545454545,0,0,0,0.363636363636364,0.636363636363636,0.0310077519379845,0.128682170542636,0.2,0.327131782945736,0.313178294573643,0.027906976744186,0.0604651162790698,0.0604651162790698,0.406201550387597,0.444961240310077,0.0155038759689922,0.0232558139534884,0.229457364341085,0.429457364341085,0.0992248062015504,0.15968992248062,0.00930232558139535,0.0170542635658915,11,6324,645,"PA34",349
"A7D406","other",0.25,0,0.25,0.333333333333333,0.166666666666667,0.416666666666667,0,0.0833333333333333,0.333333333333333,0.166666666666667,0.0638590696394165,0.0192678227360308,0.0509221029452243,0.336911643270025,0.529039361409304,0.118634737131847,0.349022846132673,0.397742912193779,0.134599504541701,0,0.00715661987338288,0.0101844205890449,0.0941370767960363,0.766584090283512,0.0613817781447839,0.0473437930085329,0.00495458298926507,0.00412881915772089,12,3660,3633,"BE58",61
"AB8EF1","other",0.0294117647058824,0.264705882352941,0.0882352941176471,0.264705882352941,0.352941176470588,0.205882352941176,0.0588235294117647,0.382352941176471,0.323529411764706,0.0294117647058824,0.0781166399143927,0.105002675227394,0.213349384697699,0.349117174959872,0.254414125200642,0.323167469234885,0.187265917602996,0.160647405029428,0.123194221508828,0.205724986623863,0.0195291599785982,0.0314339218833601,0.22605671482076,0.460005350454789,0.136436597110754,0.102059925093633,0.00735687533440342,0.00668806848582129,34,0,7476,"C421",116
"A829E6","other",0.238532110091743,0.247706422018349,0.26605504587156,0.18348623853211,0.0642201834862385,0.128440366972477,0.165137614678899,0.229357798165138,0.275229357798165,0.201834862385321,0.0182223875046486,0.0370026031982149,0.152473038304202,0.249349200446263,0.542952770546672,0.169765712160655,0.115842320565266,0.120862774265526,0.190033469691335,0.403495723317218,0.0156191892896988,0.0254741539605801,0.277798438081071,0.331349944217181,0.126069170695426,0.18110821866865,0.00855336556340647,0.0115284492376348,109,0,5378,"PC12",357
"A9FB6F","other",0.2,0.1,0.2,0.2,0.3,0.3,0.0666666666666667,0.1,0.2,0.333333333333333,0.154165226408572,0.0459730383684756,0.0784652609747667,0.123746975458002,0.597649498790183,0.125475285171103,0.0338748703767715,0.0933287245074317,0.172830971310059,0.574490148634635,0.0269616315243692,0.032492222606291,0.192533702039405,0.496370549602489,0.0943657103352921,0.109229173867957,0.0100241963359834,0.00898721050812306,30,0,2893,"PC12",357
"A4A91A","other",0.142857142857143,0.238095238095238,0.476190476190476,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.19047619047619,0.428571428571429,0.0952380952380952,0.19047619047619,0.0340740740740741,0.0666666666666667,0.168148148148148,0.262962962962963,0.468148148148148,0.00814814814814815,0.124444444444444,0.126666666666667,0.177777777777778,0.562962962962963,0.0222222222222222,0.0466666666666667,0.202962962962963,0.400740740740741,0.0859259259259259,0.187407407407407,0.0140740740740741,0.0222222222222222,21,2427,1350,"C421",116
"A070DE","other",0,0.5,0.25,0.166666666666667,0.0833333333333333,0,0.333333333333333,0.416666666666667,0.25,0,0.584549356223176,0.23519313304721,0.178540772532189,0.00171673819742489,0,0.0746781115879828,0.434334763948498,0.225751072961373,0.113304721030043,0.151931330472103,0.00257510729613734,0.00772532188841202,0.268669527896996,0.440343347639485,0.15450643776824,0.11244635193133,0.000858369098712446,0.00429184549356223,12,1200,1165,"T206",418
"A701A1","other",0.222222222222222,0.166666666666667,0.277777777777778,0.166666666666667,0.166666666666667,0.111111111111111,0.222222222222222,0.222222222222222,0.277777777777778,0.166666666666667,0.029291553133515,0.0834468664850136,0.21491825613079,0.619209809264305,0.053133514986376,0.153950953678474,0.140326975476839,0.12125340599455,0.584468664850136,0,0.00987738419618529,0.0153269754768392,0.241485013623978,0.464237057220708,0.166893732970027,0.0888964577656676,0.00306539509536785,0.00340599455040872,18,0,2936,"BE55",59
"A65488","other",0.213333333333333,0.226666666666667,0.146666666666667,0.266666666666667,0.146666666666667,0.24,0.306666666666667,0.266666666666667,0.146666666666667,0.04,0.0967944688874921,0.457124898985364,0.438179042830206,0.00781179850947293,8.97907874652061e-05,0.182185507766903,0.142767352069678,0.118883002603933,0.501301966418246,0.0548621711412409,0.0111340576456856,0.017868366705576,0.265331776959684,0.413396785489809,0.154978899164946,0.114303672443207,0.00574661039777319,0.00583640118523839,75,1200,11137,"B407",36
"A51331","other",0.162037037037037,0.157407407407407,0.222222222222222,0.393518518518519,0.0648148148148148,0.263888888888889,0.532407407407407,0.162037037037037,0.0416666666666667,0,0.496818929158625,0.407534491386089,0.0947887625991851,0.000857816856101222,0,0.516870398169991,0.351990849953535,0.126563728643935,0.00450353849453142,7.14847380084352e-05,0.048788333690757,0.0403888769747659,0.290120809207234,0.16788190721281,0.118771892201015,0.241475444992494,0.0288083494173994,0.0328829794838802,216,0,27978,"DV20",179
"A9E1D4","other",0.363636363636364,0.0909090909090909,0,0.272727272727273,0.272727272727273,0.363636363636364,0.363636363636364,0.0909090909090909,0.181818181818182,0,0.44708276797829,0.407734056987788,0.135685210312076,0.00949796472184532,0,0.130936227951153,0,0.0359565807327001,0.631614654002714,0.201492537313433,0.0305291723202171,0.0325644504748982,0.301221166892809,0.227951153324288,0.0970149253731343,0.229986431478969,0.019674355495251,0.0278154681139756,11,1200,1474,"unknown",444
"A8A66C","other",0,0.133333333333333,0.2,0,0.666666666666667,0,0.0666666666666667,0.2,0.133333333333333,0.6,0.138297872340426,0.140070921985816,0.659574468085106,0.0602836879432624,0.00177304964539007,0.00886524822695036,0.0372340425531915,0.156028368794326,0.796099290780142,0.00177304964539007,0.0141843971631206,0.0425531914893617,0.136524822695035,0.562056737588652,0.0638297872340425,0.134751773049645,0.00354609929078014,0.0141843971631206,15,0,564,"C182",92
"A1B842","other",0,0.272727272727273,0.0909090909090909,0.272727272727273,0.363636363636364,0,0.181818181818182,0.363636363636364,0.181818181818182,0.272727272727273,0.0152432190091908,0.0446088321004259,0.189867742658597,0.47052230441605,0.279757901815736,0.140103115893297,0.212284241201524,0.200403496973773,0.447209145931406,0,0.00919076440260031,0.0136740641111858,0.238959874467608,0.47052230441605,0.15175969513562,0.0988567585743107,0.00627661959201973,0.00425913472315624,11,0,4461,"BE58",61
"ACE492","other",0.208333333333333,0.229166666666667,0.229166666666667,0.145833333333333,0.1875,0.1875,0.104166666666667,0.25,0.125,0.333333333333333,0.0492214967353089,0.0502260170768458,0.125062782521346,0.16624811652436,0.60924158714214,0.0261175288799598,0.0562531391260673,0.0577599196383727,0.101456554495229,0.758412857860372,0.0200904068307383,0.0205926670015068,0.197890507282772,0.512807634354596,0.0788548468106479,0.129080863887494,0.0060271220492215,0.0135610246107484,48,0,1991,"PC12",357
"A712B6","other",0.0869565217391304,0.130434782608696,0.304347826086957,0.173913043478261,0.304347826086957,0.0869565217391304,0.0869565217391304,0.130434782608696,0.347826086956522,0.347826086956522,0.05893536121673,0.126425855513308,0.324144486692015,0.147338403041825,0.343155893536122,0.00285171102661597,0.00570342205323194,0.0361216730038023,0.11787072243346,0.83745247148289,0.0237642585551331,0.0171102661596958,0.172053231939163,0.51425855513308,0.0884030418250951,0.118821292775665,0.00475285171102662,0.0180608365019011,23,0,1052,"BE9L",70
"AD1654","other",0.103286384976526,0.206572769953052,0.314553990610329,0.140845070422535,0.234741784037559,0.0610328638497653,0.0845070422535211,0.187793427230047,0.338028169014085,0.328638497652582,0.0246977847186072,0.0615420209381688,0.170513042975302,0.202614379084967,0.540632772282954,0.116721614899647,0.0922551911620105,0.124356527271676,0.121869396726242,0.544797269940425,0.0194921626467696,0.0390421655387819,0.256926369367806,0.350511886170397,0.109375903753832,0.181502689571404,0.0102955636531899,0.0120886112557117,213,0,17289,"PC12",357
"AB60BA","other",0.363636363636364,0.25,0.181818181818182,0.113636363636364,0.0909090909090909,0.386363636363636,0.25,0.227272727272727,0.136363636363636,0,0.717974180734856,0.224428997020854,0.0362462760675273,0.0109235352532274,0.0104270109235353,0.0109235352532274,0.0253227408142999,0.182720953326713,0.634061569016882,0.146971201588878,0.0198609731876862,0.0253227408142999,0.157894736842105,0.586891757696127,0.0799404170804369,0.099304865938431,0.00645481628599801,0.0104270109235353,44,0,2014,"C172",89
"A95C3F","other",0.166666666666667,0.222222222222222,0.111111111111111,0.111111111111111,0.388888888888889,0.166666666666667,0.0555555555555556,0.111111111111111,0.166666666666667,0.5,0.00601503759398496,0.00150375939849624,0.0135338345864662,0.111278195488722,0.867669172932331,0.043609022556391,0.0744360902255639,0.0864661654135338,0.0729323308270677,0.722556390977444,0.018796992481203,0.0353383458646617,0.200751879699248,0.418796992481203,0.1,0.190225563909774,0.0075187969924812,0.0105263157894737,18,6712,1330,"H25B",252
"AD4D83","other",0.272727272727273,0.272727272727273,0.227272727272727,0.0454545454545455,0.181818181818182,0.227272727272727,0.272727272727273,0.227272727272727,0.0909090909090909,0.181818181818182,0.17477130476649,0.214251324025036,0.307655272026962,0.282137698603755,0.0211844005777564,0.0235917188252287,0.0476649012999519,0.0823302840635532,0.318728935965335,0.527684159845932,0.0149253731343284,0.0115551275878671,0.259508907077516,0.414058738565238,0.135772749157439,0.132883967260472,0.00722195474241695,0.0091478093403948,22,6373,2077,"T210",419
"A7E944","other",0.285714285714286,0.142857142857143,0.0714285714285714,0.0714285714285714,0.428571428571429,0.285714285714286,0,0.214285714285714,0.0714285714285714,0.428571428571429,0.0210589651022864,0.24849578820698,0.276173285198556,0.217208182912154,0.237063778580024,0.0126353790613718,0.062575210589651,0.18531889290012,0.739470517448857,0,0.0120336943441637,0.0144404332129964,0.20517448856799,0.516847172081829,0.139590854392298,0.0872442839951865,0.00421179302045728,0.00481347773766546,14,0,1662,"BE58",61
"A69911","other",0,0,0,0.384615384615385,0.615384615384615,0,0.0769230769230769,0.307692307692308,0,0.615384615384615,0.0191173843130248,0.111309630159014,0.69465785242094,0.174557798820797,0.000357334286224763,0.0741468643916384,0.0569948186528497,0.585492227979275,0.283366088976237,0,0.00268000714668572,0.00589601572270859,0.167947114525639,0.649276398070395,0.134893693049848,0.0341254243344649,0.00214400571734858,0.000714668572449526,13,0,5597,"S92",391
"A195BF","other",0.586466165413534,0.398496240601504,0.0100250626566416,0.0050125313283208,0,0.639097744360902,0.360902255639098,0,0,0,0.634726603575184,0.2517087276551,0.0921398527865405,0.0122239747634069,0.00920084121976866,0.00341745531019979,0.922055730809674,0.0742639327024185,0.000131440588853838,0.000131440588853838,0.065720294426919,0.0494216614090431,0.239747634069401,0.30546792849632,0.069006309148265,0.212933753943218,0.019453207150368,0.018664563617245,399,5561,7608,"AS50",19
"AD63E2","other",0,0,0.5,0.5,0,0,0.75,0.25,0,0,0.0392927308447937,0.232809430255403,0.722986247544204,0.00491159135559921,0,0,0.68467583497053,0.31532416502947,0,0,0.0530451866404715,0.106090373280943,0.31237721021611,0.164047151277014,0.130648330058939,0.201375245579568,0.00392927308447937,0.00491159135559921,4,1200,1018,"RV7",381
"A95EB8","other",0.267241379310345,0.28448275862069,0.198275862068966,0.181034482758621,0.0689655172413793,0.422413793103448,0.422413793103448,0.129310344827586,0.0172413793103448,0.00862068965517241,0.817627754336615,0.123066104078762,0.0464135021097046,0.0103141115799344,0.00257852789498359,0,0,0.0154711673699015,0.980543834974215,0.00398499765588373,0.0670417252695734,0.0625879043600563,0.160571964369433,0.382794186591655,0.0316455696202532,0.172995780590717,0.0288326300984529,0.0492264416315049,116,1200,4266,"C172",89
"A4CBEA","other",0.375,0.25,0,0.125,0.25,0.375,0.125,0.125,0.125,0.25,0.237154150197628,0.375494071146245,0.0810276679841897,0.298418972332016,0.00790513833992095,0.00592885375494071,0.00395256916996047,0.041501976284585,0.290513833992095,0.658102766798419,0.0158102766798419,0.0454545454545455,0.150197628458498,0.545454545454545,0.075098814229249,0.120553359683794,0.00592885375494071,0.00988142292490119,8,7433,506,"DA42",165
"A44FD9","other",0.0253164556962025,0.10126582278481,0.139240506329114,0.379746835443038,0.354430379746835,0.0506329113924051,0.10126582278481,0.151898734177215,0.379746835443038,0.316455696202532,0.04153447717708,0.0782453868565879,0.216477824538686,0.563191971511816,0.10055033991583,0.190288119132405,0.213111039171253,0.181903528650049,0.256749757202978,0.157947555843315,0.00692780835221755,0.018970540628035,0.135610229847847,0.675202330851408,0.0940757526707672,0.0577533182259631,0.00385237941081256,0.00271932664292651,79,0,30890,"S22T",387
"ACB571","other",0.296296296296296,0.148148148148148,0.037037037037037,0.111111111111111,0.407407407407407,0.259259259259259,0.111111111111111,0.111111111111111,0.0740740740740741,0.444444444444444,0.0718424101969873,0.406141367323291,0.161645422943221,0.274044032444959,0.0863267670915411,0.06720741599073,0.0619930475086906,0.141367323290846,0.337195828505214,0.392236384704519,0.0312862108922364,0.0359212050984936,0.190034762456547,0.435110081112399,0.0845886442641947,0.183661645422943,0.00811123986095017,0.0139049826187717,27,0,1726,"COL4",149
"AAED30","other",0.263157894736842,0.25,0.184210526315789,0.263157894736842,0.0394736842105263,0.368421052631579,0.289473684210526,0.236842105263158,0.0921052631578947,0.0131578947368421,0.791917759659695,0.124069478908189,0.0531726338177951,0.0127614321162708,0.0180786954980503,0.054236086494151,0.243885147110954,0.298830202056009,0.403048564338887,0,0.0506912442396313,0.0478553704360156,0.231123714994683,0.321162708259482,0.0691244239631336,0.200992555831266,0.0187876639489543,0.0283587380361574,76,1200,2821,"C172",89
"A3EF4A","other",0.260869565217391,0.260869565217391,0.217391304347826,0.173913043478261,0.0869565217391304,0.130434782608696,0.260869565217391,0.391304347826087,0.130434782608696,0.0869565217391304,0.0806906272022551,0.0556730091613813,0.819238900634249,0.0440451021846371,0.000352360817477097,0.127202255109232,0.106412966878083,0.520436927413672,0.245947850599013,0,0.00704721634954193,0.0165609584214235,0.294573643410853,0.345665961945032,0.187455954897815,0.136363636363636,0.00211416490486258,0.00352360817477097,23,0,2838,"M20P",301
"A50325","other",0.111111111111111,0,0.111111111111111,0.388888888888889,0.388888888888889,0.0555555555555556,0.0555555555555556,0,0.111111111111111,0.777777777777778,0.0484886649874055,0.124055415617128,0.138539042821159,0.207178841309824,0.481738035264484,0.0188916876574307,0.0409319899244332,0.0743073047858942,0.125314861460957,0.740554156171285,0.0308564231738035,0.0465994962216625,0.268261964735516,0.294710327455919,0.113979848866499,0.192065491183879,0.0239294710327456,0.0163727959697733,18,6754,1588,"TBM8",433
"A78C91","other",0.173913043478261,0.260869565217391,0.173913043478261,0.173913043478261,0.217391304347826,0.304347826086957,0.217391304347826,0.130434782608696,0.304347826086957,0.0434782608695652,0.144638403990025,0.0860349127182045,0.223192019950125,0.466334164588529,0.0798004987531172,0,0.00124688279301746,0.00124688279301746,0.0872817955112219,0.910224438902743,0.0336658354114713,0.0187032418952618,0.188279301745636,0.480049875311721,0.0860349127182045,0.125935162094763,0.0149625935162095,0.0261845386533666,23,1255,802,"AC90",11
"A06539","other",0.0423280423280423,0.201058201058201,0.328042328042328,0.291005291005291,0.137566137566138,0.169312169312169,0.253968253968254,0.507936507936508,0.0529100529100529,0.0158730158730159,0.443744102660879,0.446121909794301,0.0923193055293452,0.00788828080769957,0.00992640120777505,0.353311945650123,0.323306284204567,0.285072655217966,0.0377052274013965,0.000603887525948292,0.0322702396678619,0.0388752594829213,0.26552179656539,0.269258350632195,0.0951500283072278,0.22709945272693,0.0248726174749953,0.0224948103415739,189,1200,26495,"C172",89
"A8011","other",0.466666666666667,0.4,0.133333333333333,0,0,0.233333333333333,0.266666666666667,0.433333333333333,0.0666666666666667,0,0.103580562659847,0.154731457800512,0.308184143222506,0.20843989769821,0.225063938618926,0.0242966751918159,0.187979539641944,0.20076726342711,0.493606138107417,0.0933503836317136,0.0294117647058824,0.0242966751918159,0.205882352941176,0.416879795396419,0.0818414322250639,0.195652173913043,0.00895140664961637,0.0166240409207161,30,4721,782,"DH8C",172
"ACC2E2","other",0.230769230769231,0.230769230769231,0.230769230769231,0.307692307692308,0,0,0.461538461538462,0.384615384615385,0.153846153846154,0,0.13920645595158,0.645595158036315,0.214525891055817,0.000672494956287828,0,0.299932750504371,0.31876260928043,0.302622730329523,0.0786819098856759,0,0.0141223940820444,0.0289172831203766,0.312037659717552,0.283120376597176,0.140551445864156,0.197041022192334,0.0107599193006052,0.00201748486886348,13,1200,1487,"unknown",444
"A0776C","other",0.151515151515152,0.212121212121212,0.121212121212121,0.212121212121212,0.303030303030303,0.151515151515152,0,0.181818181818182,0.0909090909090909,0.575757575757576,0.00911458333333333,0.0260416666666667,0.108506944444444,0.184895833333333,0.671440972222222,0.0269097222222222,0.0355902777777778,0.0533854166666667,0.103732638888889,0.780381944444444,0.0421006944444444,0.0590277777777778,0.217881944444444,0.304253472222222,0.0776909722222222,0.215711805555556,0.0203993055555556,0.0264756944444444,33,0,2304,"C501",120
"AAB63E","other",0.107142857142857,0.178571428571429,0.25,0.285714285714286,0.178571428571429,0.0714285714285714,0.142857142857143,0.142857142857143,0.5,0.142857142857143,0.120649651972158,0.276682134570766,0.227958236658933,0.235498839907193,0.139211136890951,0.0237819025522042,0.143271461716937,0.127610208816705,0.482018561484919,0.223317865429234,0.0139211136890951,0.0145011600928074,0.239559164733179,0.462296983758701,0.0997679814385151,0.1415313225058,0.00406032482598608,0.00870069605568445,28,0,1724,"C414",115
"A6FD30","other",0.111111111111111,0.0833333333333333,0.111111111111111,0.138888888888889,0.555555555555556,0.111111111111111,0.583333333333333,0.194444444444444,0.111111111111111,0,0.565244894270739,0.331465750948852,0.0660581962768842,0.0236761250677752,0.0135550334357491,0.000632568227001627,0.0167178745707573,0.0888306524489427,0.607626965479848,0.28619193927345,0.173956262425447,0.304626784746069,0.218868606542563,0.118470992228447,0.0179830110247605,0.0797939634917766,0.0146394361106091,0.0232242906199169,36,320,11066,"C210",99
"A1AD8C","other",0.0952380952380952,0,0.285714285714286,0.142857142857143,0.476190476190476,0.0952380952380952,0,0.142857142857143,0.238095238095238,0.523809523809524,0.0576045627376426,0.0150190114068441,0.064828897338403,0.184030418250951,0.67851711026616,0.124334600760456,0.0933460076045627,0.156273764258555,0.160266159695817,0.465779467680608,0.00855513307984791,0.0239543726235741,0.231558935361217,0.447528517110266,0.167110266159696,0.107604562737643,0.00361216730038023,0.00380228136882129,21,4517,5260,"C425",117
"A3470D","other",0.0930232558139535,0.0465116279069767,0,0.13953488372093,0.720930232558139,0.0930232558139535,0.0465116279069767,0.0930232558139535,0.116279069767442,0.651162790697674,0.0106221547799697,0.0622154779969651,0.220030349013657,0.403641881638847,0.303490136570561,0.121396054628225,0.0500758725341426,0.0773899848254932,0.687405159332322,0.0637329286798179,0.0531107738998483,0.0227617602427921,0.0591805766312595,0.660091047040971,0.00303490136570561,0.0849772382397572,0.0197268588770865,0.031866464339909,43,0,659,"C310",107
"A1E88C","other",0,0.109375,0.28125,0.125,0.484375,0,0.03125,0.171875,0.40625,0.390625,0.0243237984043588,0.0467989881299864,0.249270286047869,0.428633975481611,0.250972951936174,0.137137575403775,0.122251410780307,0.117046117921775,0.196438995913602,0.427125899980541,0.00749172990854252,0.0145942790426153,0.218865538042421,0.514496983848998,0.165936952714536,0.0636797042226114,0.00355127456703639,0.00340533177661024,64,1200,20556,"BE58",61
"A1B96D","other",0.191780821917808,0.301369863013699,0.280821917808219,0.184931506849315,0.0410958904109589,0.219178082191781,0.452054794520548,0.267123287671233,0.0479452054794521,0.0136986301369863,0.454686690833765,0.233816675297773,0.237441740031072,0.0502330398757121,0.0238218539616779,0.301570861384429,0.391161746935957,0.253322976005524,0.0467805972725703,0.00716381840151907,0.0549801484550319,0.0608493008803729,0.269894700500604,0.228379078197825,0.0860521318833074,0.230882099085103,0.0224408769204212,0.0197652339029864,146,1200,11586,"SR20",406
"A75DD8","other",0,0.0588235294117647,0.191176470588235,0.176470588235294,0.573529411764706,0.0294117647058824,0.0147058823529412,0.102941176470588,0.161764705882353,0.691176470588235,0.0909422936449963,0.0144631117604091,0.045799853907962,0.0486486486486487,0.800146092037984,0.195471146822498,0.0985390796201607,0.105405405405405,0.117238860482104,0.483345507669832,0.0141709276844412,0.0352812271731191,0.14499634769905,0.590650109569029,0.0793279766252739,0.109349890430972,0.00898466033601169,0.00628195763330898,68,0,13690,"CL30",144
